Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
5:30:00 AM,21,Sunday,51,7,4,5,67,low
5:45:00 AM,21,Sunday,79,1,10,6,96,low
6:00:00 AM,21,Sunday,100,40,29,5,174,heavy
6:15:00 AM,21,Sunday,112,13,39,0,164,high
6:30:00 AM,21,Sunday,120,16,34,2,172,heavy
6:45:00 AM,21,Sunday,123,14,26,3,166,high
7:00:00 AM,21,Sunday,142,27,27,4,200,heavy
7:15:00 AM,21,Sunday,139,38,49,2,228,heavy
7:30:00 AM,21,Sunday,134,24,21,2,181,heavy
7:45:00 AM,21,Sunday,102,13,31,0,146,high
8:00:00 AM,21,Sunday,102,16,43,4,165,high
8:15:00 AM,21,Sunday,106,16,32,1,155,high
8:30:00 AM,21,Sunday,117,19,42,3,181,heavy
8:45:00 AM,21,Sunday,139,36,40,3,218,heavy
10:15:00 AM,21,Sunday,81,10,39,29,159,high
10:30:00 AM,21,Sunday,67,20,33,29,149,high
1:30:00 PM,21,Sunday,46,24,35,16,121,high
1:45:00 PM,21,Sunday,68,29,29,20,146,high
2:00:00 PM,21,Sunday,45,16,15,5,81,low
3:15:00 PM,21,Sunday,44,16,9,13,82,low
4:00:00 PM,21,Sunday,138,18,20,8,184,heavy
4:15:00 PM,21,Sunday,142,24,39,9,214,heavy
4:45:00 PM,21,Sunday,116,35,42,6,199,heavy
5:00:00 PM,21,Sunday,149,22,37,8,216,heavy
5:15:00 PM,21,Sunday,100,12,39,7,158,high
5:30:00 PM,21,Sunday,101,23,45,5,174,heavy
5:45:00 PM,21,Sunday,122,40,48,10,220,heavy
6:00:00 PM,21,Sunday,112,34,39,9,194,heavy
6:15:00 PM,21,Sunday,112,12,41,5,170,heavy
6:30:00 PM,21,Sunday,116,22,23,7,168,heavy
6:45:00 PM,21,Sunday,90,13,15,33,151,high
8:15:00 PM,21,Sunday,61,17,10,8,96,low
9:00:00 PM,21,Sunday,65,16,12,32,125,high
9:45:00 PM,21,Sunday,82,16,14,34,146,high
10:15:00 PM,21,Sunday,15,5,0,14,34,low
10:30:00 PM,21,Sunday,18,5,1,13,37,low
11:15:00 PM,21,Sunday,14,4,0,10,28,low
11:45:00 PM,21,Sunday,10,2,1,15,28,low
12:30:00 AM,22,Saturday,11,5,1,11,28,low
1:00:00 AM,22,Saturday,20,4,1,17,42,low
1:30:00 AM,22,Saturday,12,2,1,18,33,low
1:45:00 AM,22,Saturday,15,0,1,16,32,low
2:00:00 AM,22,Saturday,19,5,0,15,39,low
2:30:00 AM,22,Saturday,14,5,0,10,29,low
3:15:00 AM,22,Saturday,18,2,1,12,33,low
4:00:00 AM,22,Saturday,13,4,0,17,34,low
4:30:00 AM,22,Saturday,59,29,9,14,111,low
5:45:00 AM,22,Saturday,83,6,4,9,102,low
6:00:00 AM,22,Saturday,150,19,24,3,196,heavy
6:15:00 AM,22,Saturday,148,35,46,1,230,heavy
6:30:00 AM,22,Saturday,146,23,23,4,196,heavy
6:45:00 AM,22,Saturday,140,21,39,3,203,heavy
7:00:00 AM,22,Saturday,149,36,35,1,221,heavy
7:15:00 AM,22,Saturday,125,34,42,0,201,heavy
7:30:00 AM,22,Saturday,147,34,20,5,206,heavy
7:45:00 AM,22,Saturday,128,33,21,4,186,heavy
8:00:00 AM,22,Saturday,111,38,50,5,204,heavy
8:15:00 AM,22,Saturday,144,20,32,4,200,heavy
8:45:00 AM,22,Saturday,136,36,40,4,216,heavy
9:15:00 AM,22,Saturday,75,17,37,29,158,high
9:45:00 AM,22,Saturday,45,6,7,15,73,low
2:15:00 PM,22,Saturday,96,16,39,17,168,heavy
3:00:00 PM,22,Saturday,60,18,28,12,118,high
3:30:00 PM,22,Saturday,118,15,27,13,173,heavy
4:00:00 PM,22,Saturday,132,12,27,9,180,heavy
4:15:00 PM,22,Saturday,149,14,50,5,218,heavy
4:30:00 PM,22,Saturday,106,35,41,5,187,heavy
4:45:00 PM,22,Saturday,150,29,27,7,213,heavy
5:00:00 PM,22,Saturday,110,30,46,5,191,heavy
5:15:00 PM,22,Saturday,129,35,34,5,203,heavy
5:30:00 PM,22,Saturday,133,21,26,5,185,heavy
5:45:00 PM,22,Saturday,148,34,45,7,234,heavy
6:00:00 PM,22,Saturday,144,39,43,8,234,heavy
6:15:00 PM,22,Saturday,126,27,44,8,205,heavy
6:30:00 PM,22,Saturday,103,34,49,5,191,heavy
7:45:00 PM,22,Saturday,69,23,12,31,135,high
9:00:00 PM,22,Saturday,63,18,11,5,97,low
12:00:00 AM,23,Monday,13,2,1,17,33,low
12:30:00 AM,23,Monday,10,2,1,12,25,low
1:00:00 AM,23,Monday,12,0,1,16,29,low
1:30:00 AM,23,Monday,13,1,1,16,31,low
1:45:00 AM,23,Monday,17,3,0,10,30,low
2:15:00 AM,23,Monday,10,4,1,16,31,low
3:00:00 AM,23,Monday,20,1,1,16,38,low
3:15:00 AM,23,Monday,16,1,1,15,33,low
4:30:00 AM,23,Monday,51,14,0,5,70,low
4:45:00 AM,23,Monday,63,25,2,8,98,low
5:00:00 AM,23,Monday,72,7,1,4,84,low
5:15:00 AM,23,Monday,86,18,6,1,111,low
6:00:00 AM,23,Monday,120,36,32,0,188,heavy
6:15:00 AM,23,Monday,135,20,31,0,186,heavy
6:30:00 AM,23,Monday,112,40,42,3,197,heavy
6:45:00 AM,23,Monday,135,13,20,3,171,heavy
7:15:00 AM,23,Monday,150,25,36,0,211,heavy
7:45:00 AM,23,Monday,108,40,45,1,194,heavy
8:15:00 AM,23,Monday,131,18,41,1,191,heavy
8:30:00 AM,23,Monday,148,31,20,4,203,heavy
8:45:00 AM,23,Monday,120,26,22,1,169,heavy
9:00:00 AM,23,Monday,147,12,32,0,191,heavy
9:15:00 AM,23,Monday,73,9,35,12,129,high
10:00:00 AM,23,Monday,18,6,6,6,36,low
10:45:00 AM,23,Monday,82,2,40,17,141,high
1:45:00 PM,23,Monday,42,14,15,14,85,low
2:15:00 PM,23,Monday,56,18,29,17,120,high
2:30:00 PM,23,Monday,65,16,32,15,128,high
2:45:00 PM,23,Monday,107,11,26,19,163,high
3:30:00 PM,23,Monday,45,17,7,6,75,low
4:00:00 PM,23,Monday,104,40,22,9,175,heavy
4:15:00 PM,23,Monday,113,21,26,5,165,high
4:30:00 PM,23,Monday,120,29,37,6,192,heavy
4:45:00 PM,23,Monday,129,10,39,6,184,heavy
5:00:00 PM,23,Monday,119,29,40,10,198,heavy
5:15:00 PM,23,Monday,119,25,32,9,185,heavy
5:30:00 PM,23,Monday,123,10,30,7,170,heavy
5:45:00 PM,23,Monday,111,33,28,5,177,heavy
6:00:00 PM,23,Monday,110,12,47,8,177,heavy
6:15:00 PM,23,Monday,139,15,43,9,206,heavy
6:30:00 PM,23,Monday,132,29,25,7,193,heavy
7:45:00 PM,23,Monday,86,24,20,34,164,high
8:15:00 PM,23,Monday,54,9,15,7,85,low
8:30:00 PM,23,Monday,59,12,16,35,122,high
9:00:00 PM,23,Monday,73,18,10,35,136,high
9:45:00 PM,23,Monday,106,9,12,31,158,high
10:00:00 PM,23,Monday,18,3,0,11,32,low
11:15:00 PM,23,Monday,12,3,1,13,29,low
12:00:00 AM,24,Tuesday,17,2,0,18,37,low
1:00:00 AM,24,Tuesday,11,4,0,12,27,low
2:30:00 AM,24,Tuesday,15,5,1,16,37,low
3:00:00 AM,24,Tuesday,19,4,1,17,41,low
3:15:00 AM,24,Tuesday,10,2,1,12,25,low
3:30:00 AM,24,Tuesday,10,0,0,11,21,low
4:00:00 AM,24,Tuesday,10,1,0,12,23,low
4:15:00 AM,24,Tuesday,73,12,5,5,95,low
5:15:00 AM,24,Tuesday,80,10,4,15,109,low
5:45:00 AM,24,Tuesday,68,17,6,10,101,low
6:00:00 AM,24,Tuesday,109,40,38,0,187,heavy
6:15:00 AM,24,Tuesday,124,25,31,1,181,heavy
6:30:00 AM,24,Tuesday,126,22,21,1,170,heavy
6:45:00 AM,24,Tuesday,120,31,29,5,185,heavy
7:00:00 AM,24,Tuesday,101,20,47,5,173,heavy
7:15:00 AM,24,Tuesday,139,40,48,2,229,heavy
8:00:00 AM,24,Tuesday,137,40,21,5,203,heavy
8:15:00 AM,24,Tuesday,131,26,36,0,193,heavy
8:30:00 AM,24,Tuesday,114,27,45,4,190,heavy
8:45:00 AM,24,Tuesday,102,14,46,1,163,high
9:00:00 AM,24,Tuesday,116,24,32,5,177,heavy
9:30:00 AM,24,Tuesday,41,12,15,10,78,low
10:00:00 AM,24,Tuesday,90,25,26,10,151,high
1:30:00 PM,24,Tuesday,108,21,37,14,180,heavy
1:45:00 PM,24,Tuesday,53,19,33,9,114,high
2:00:00 PM,24,Tuesday,75,23,31,13,142,high
3:00:00 PM,24,Tuesday,47,21,9,18,95,low
3:15:00 PM,24,Tuesday,116,20,17,19,172,heavy
3:30:00 PM,24,Tuesday,65,14,6,9,94,low
4:00:00 PM,24,Tuesday,100,21,45,9,175,heavy
4:15:00 PM,24,Tuesday,121,24,31,6,182,heavy
4:30:00 PM,24,Tuesday,110,15,50,5,180,heavy
4:45:00 PM,24,Tuesday,103,17,28,5,153,high
5:00:00 PM,24,Tuesday,136,38,20,5,199,heavy
5:15:00 PM,24,Tuesday,119,22,32,9,182,heavy
5:30:00 PM,24,Tuesday,132,17,36,5,190,heavy
5:45:00 PM,24,Tuesday,147,10,41,5,203,heavy
6:00:00 PM,24,Tuesday,111,12,44,6,173,heavy
6:15:00 PM,24,Tuesday,102,27,32,5,166,high
6:30:00 PM,24,Tuesday,137,25,29,7,198,heavy
6:45:00 PM,24,Tuesday,71,17,15,31,134,high
7:30:00 PM,24,Tuesday,91,9,11,32,143,high
7:45:00 PM,24,Tuesday,95,6,11,35,147,high
8:00:00 PM,24,Tuesday,76,16,10,31,133,high
9:00:00 PM,24,Tuesday,102,18,19,29,168,heavy
9:15:00 PM,24,Tuesday,60,23,10,13,106,low
9:45:00 PM,24,Tuesday,104,15,10,32,161,high
10:15:00 PM,24,Tuesday,12,1,0,12,25,low
12:15:00 AM,25,Wednesday,13,1,0,10,24,low
1:00:00 AM,25,Wednesday,20,0,0,10,30,low
1:30:00 AM,25,Wednesday,19,1,1,11,32,low
2:00:00 AM,25,Wednesday,15,1,1,15,32,low
5:30:00 AM,25,Wednesday,59,25,2,7,93,low
5:45:00 AM,25,Wednesday,58,25,2,5,90,low
6:00:00 AM,25,Wednesday,113,40,36,4,193,heavy
6:15:00 AM,25,Wednesday,113,16,50,2,181,heavy
6:30:00 AM,25,Wednesday,121,27,50,4,202,heavy
6:45:00 AM,25,Wednesday,150,17,28,0,195,heavy
7:00:00 AM,25,Wednesday,136,29,23,0,188,heavy
7:15:00 AM,25,Wednesday,142,32,27,2,203,heavy
7:30:00 AM,25,Wednesday,106,32,42,2,182,heavy
8:00:00 AM,25,Wednesday,131,19,26,1,177,heavy
8:15:00 AM,25,Wednesday,133,23,21,3,180,heavy
8:30:00 AM,25,Wednesday,123,17,50,1,191,heavy
8:45:00 AM,25,Wednesday,124,21,35,2,182,heavy
9:00:00 AM,25,Wednesday,136,26,20,4,186,heavy
9:15:00 AM,25,Wednesday,92,10,39,19,160,high
1:15:00 PM,25,Wednesday,58,13,10,12,93,low
2:00:00 PM,25,Wednesday,22,28,11,18,79,low
2:30:00 PM,25,Wednesday,92,18,34,18,162,high
2:45:00 PM,25,Wednesday,97,17,38,20,172,heavy
3:00:00 PM,25,Wednesday,92,18,31,6,147,high
3:30:00 PM,25,Wednesday,67,22,7,5,101,low
4:00:00 PM,25,Wednesday,144,15,42,8,209,heavy
4:15:00 PM,25,Wednesday,120,11,47,7,185,heavy
4:30:00 PM,25,Wednesday,108,10,36,6,160,high
4:45:00 PM,25,Wednesday,141,13,50,6,210,heavy
5:00:00 PM,25,Wednesday,121,37,29,8,195,heavy
5:15:00 PM,25,Wednesday,142,40,22,6,210,heavy
5:30:00 PM,25,Wednesday,137,23,28,7,195,heavy
5:45:00 PM,25,Wednesday,117,10,27,8,162,high
6:00:00 PM,25,Wednesday,100,16,37,7,160,high
6:15:00 PM,25,Wednesday,148,11,42,8,209,heavy
6:30:00 PM,25,Wednesday,148,27,39,6,220,heavy
7:00:00 PM,25,Wednesday,75,9,14,6,104,low
8:00:00 PM,25,Wednesday,87,21,14,34,156,high
8:15:00 PM,25,Wednesday,64,24,11,6,105,low
8:45:00 PM,25,Wednesday,69,11,12,8,100,low
9:30:00 PM,25,Wednesday,104,10,16,33,163,high
9:45:00 PM,25,Wednesday,98,13,13,33,157,high
10:00:00 PM,25,Wednesday,13,5,0,18,36,low
10:15:00 PM,25,Wednesday,17,1,0,11,29,low
11:00:00 PM,25,Wednesday,17,4,0,11,32,low
12:30:00 AM,26,Thursday,10,1,0,17,28,low
1:45:00 AM,26,Thursday,14,2,1,14,31,low
4:45:00 AM,26,Thursday,54,14,10,16,94,low
5:00:00 AM,26,Thursday,55,15,1,10,81,low
5:15:00 AM,26,Thursday,64,27,5,5,101,low
5:30:00 AM,26,Thursday,52,13,5,15,85,low
5:45:00 AM,26,Thursday,73,11,4,3,91,low
6:00:00 AM,26,Thursday,106,27,45,5,183,heavy
6:15:00 AM,26,Thursday,145,21,40,5,211,heavy
6:30:00 AM,26,Thursday,133,19,28,5,185,heavy
6:45:00 AM,26,Thursday,117,31,49,0,197,heavy
7:00:00 AM,26,Thursday,146,17,34,0,197,heavy
7:15:00 AM,26,Thursday,101,35,42,3,181,heavy
7:30:00 AM,26,Thursday,103,28,32,1,164,high
7:45:00 AM,26,Thursday,150,10,26,0,186,heavy
8:00:00 AM,26,Thursday,135,23,48,0,206,heavy
8:15:00 AM,26,Thursday,104,10,48,2,164,high
8:30:00 AM,26,Thursday,144,39,50,1,234,heavy
8:45:00 AM,26,Thursday,132,10,49,0,191,heavy
9:00:00 AM,26,Thursday,142,19,31,1,193,heavy
9:30:00 AM,26,Thursday,27,24,10,5,66,low
10:00:00 AM,26,Thursday,84,11,27,26,148,high
1:30:00 PM,26,Thursday,82,30,32,10,154,high
1:45:00 PM,26,Thursday,57,12,9,17,95,low
2:15:00 PM,26,Thursday,79,17,34,8,138,high
2:45:00 PM,26,Thursday,69,14,32,18,133,high
4:00:00 PM,26,Thursday,127,27,40,5,199,heavy
4:15:00 PM,26,Thursday,136,10,27,7,180,heavy
4:30:00 PM,26,Thursday,148,14,37,9,208,heavy
4:45:00 PM,26,Thursday,122,16,28,6,172,heavy
5:00:00 PM,26,Thursday,132,12,45,9,198,heavy
5:15:00 PM,26,Thursday,136,29,29,10,204,heavy
5:30:00 PM,26,Thursday,103,33,48,10,194,heavy
5:45:00 PM,26,Thursday,132,37,23,10,202,heavy
6:00:00 PM,26,Thursday,136,39,39,6,220,heavy
6:15:00 PM,26,Thursday,120,24,36,5,185,heavy
6:30:00 PM,26,Thursday,126,34,38,9,207,heavy
9:45:00 PM,26,Thursday,101,15,12,35,163,high
10:00:00 PM,26,Thursday,17,5,1,16,39,low
10:45:00 PM,26,Thursday,17,2,0,17,36,low
11:30:00 PM,26,Thursday,15,2,0,15,32,low
11:45:00 PM,26,Thursday,20,0,1,12,33,low
12:45:00 AM,27,Friday,15,2,1,16,34,low
1:30:00 AM,27,Friday,20,2,0,17,39,low
1:45:00 AM,27,Friday,12,2,0,16,30,low
2:30:00 AM,27,Friday,12,0,0,11,23,low
3:00:00 AM,27,Friday,19,5,1,18,43,low
3:15:00 AM,27,Friday,11,0,0,15,26,low
3:30:00 AM,27,Friday,15,4,1,17,37,low
4:15:00 AM,27,Friday,39,14,0,15,68,low
4:30:00 AM,27,Friday,33,7,3,10,53,low
4:45:00 AM,27,Friday,77,8,7,15,107,low
5:15:00 AM,27,Friday,53,11,7,15,86,low
5:30:00 AM,27,Friday,73,17,6,13,109,low
6:00:00 AM,27,Friday,76,14,1,12,103,low
6:15:00 AM,27,Friday,58,14,0,15,87,low
6:30:00 AM,27,Friday,57,18,7,13,95,low
6:45:00 AM,27,Friday,80,16,0,10,106,low
7:00:00 AM,27,Friday,38,7,1,13,59,low
7:15:00 AM,27,Friday,53,20,6,12,91,low
7:30:00 AM,27,Friday,30,9,7,10,56,low
7:45:00 AM,27,Friday,50,19,4,10,83,low
8:00:00 AM,27,Friday,31,14,3,14,62,low
8:15:00 AM,27,Friday,28,18,5,10,61,low
8:30:00 AM,27,Friday,31,15,4,12,62,low
8:45:00 AM,27,Friday,52,19,0,10,81,low
9:00:00 AM,27,Friday,42,9,2,13,66,low
9:15:00 AM,27,Friday,151,55,27,2,235,heavy
9:30:00 AM,27,Friday,180,69,29,1,279,heavy
9:45:00 AM,27,Friday,149,41,23,3,216,heavy
10:00:00 AM,27,Friday,167,60,27,3,257,heavy
10:15:00 AM,27,Friday,134,45,22,3,204,heavy
10:30:00 AM,27,Friday,180,62,26,4,272,heavy
10:45:00 AM,27,Friday,156,54,25,3,238,heavy
11:00:00 AM,27,Friday,171,60,18,1,250,heavy
11:15:00 AM,27,Friday,174,53,10,3,240,heavy
11:30:00 AM,27,Friday,154,61,16,3,234,heavy
11:45:00 AM,27,Friday,161,53,11,1,226,heavy
12:00:00 PM,27,Friday,148,48,13,2,211,heavy
12:15:00 PM,27,Friday,136,60,27,2,225,heavy
12:30:00 PM,27,Friday,143,68,16,0,227,heavy
12:45:00 PM,27,Friday,152,51,22,2,227,heavy
1:00:00 PM,27,Friday,132,58,15,4,209,heavy
1:15:00 PM,27,Friday,155,58,15,4,232,heavy
1:30:00 PM,27,Friday,144,62,12,3,221,heavy
1:45:00 PM,27,Friday,161,51,20,1,233,heavy
2:00:00 PM,27,Friday,137,46,13,2,198,heavy
2:15:00 PM,27,Friday,149,61,16,1,227,heavy
2:30:00 PM,27,Friday,158,46,20,1,225,heavy
2:45:00 PM,27,Friday,134,65,22,0,221,heavy
3:00:00 PM,27,Friday,134,65,10,2,211,heavy
3:15:00 PM,27,Friday,73,24,4,0,101,low
4:15:00 PM,27,Friday,61,26,8,0,95,low
4:30:00 PM,27,Friday,75,24,8,0,107,low
5:15:00 PM,27,Friday,68,29,14,0,111,low
6:00:00 PM,27,Friday,66,23,10,0,99,low
6:15:00 PM,27,Friday,50,23,1,0,74,low
7:15:00 PM,27,Friday,33,6,0,4,43,low
7:30:00 PM,27,Friday,21,5,6,15,47,low
7:45:00 PM,27,Friday,22,7,1,2,32,low
8:00:00 PM,27,Friday,31,6,0,15,52,low
8:15:00 PM,27,Friday,41,8,3,2,54,low
8:30:00 PM,27,Friday,24,6,5,11,46,low
8:45:00 PM,27,Friday,45,6,6,10,67,low
9:00:00 PM,27,Friday,24,11,6,2,43,low
9:15:00 PM,27,Friday,47,6,2,12,67,low
9:30:00 PM,27,Friday,46,1,1,4,52,low
9:45:00 PM,27,Friday,26,3,2,3,34,low
10:30:00 PM,27,Friday,19,0,1,17,37,low
11:15:00 PM,27,Friday,19,4,0,12,35,low
11:45:00 PM,27,Friday,12,0,0,17,29,low
12:15:00 AM,28,Saturday,19,4,0,14,37,low
1:00:00 AM,28,Saturday,20,0,0,11,31,low
1:30:00 AM,28,Saturday,15,2,0,18,35,low
2:00:00 AM,28,Saturday,11,2,0,18,31,low
3:15:00 AM,28,Saturday,19,0,0,17,36,low
4:00:00 AM,28,Saturday,18,3,0,17,38,low
6:15:00 AM,28,Saturday,128,18,31,3,180,heavy
6:30:00 AM,28,Saturday,127,24,27,0,178,heavy
6:45:00 AM,28,Saturday,130,31,22,0,183,heavy
7:00:00 AM,28,Saturday,108,13,38,1,160,high
7:15:00 AM,28,Saturday,116,22,37,2,177,heavy
7:30:00 AM,28,Saturday,143,28,27,4,202,heavy
7:45:00 AM,28,Saturday,118,32,21,5,176,heavy
8:00:00 AM,28,Saturday,121,35,32,0,188,heavy
8:15:00 AM,28,Saturday,109,28,39,2,178,heavy
8:30:00 AM,28,Saturday,135,11,23,5,174,heavy
8:45:00 AM,28,Saturday,100,30,29,2,161,high
9:00:00 AM,28,Saturday,138,32,26,4,200,heavy
9:45:00 AM,28,Saturday,42,9,37,28,116,high
10:00:00 AM,28,Saturday,80,6,12,6,104,low
10:30:00 AM,28,Saturday,44,17,27,30,118,high
10:45:00 AM,28,Saturday,25,12,13,5,55,low
1:45:00 PM,28,Saturday,110,23,34,9,176,heavy
3:15:00 PM,28,Saturday,80,26,35,6,147,high
4:00:00 PM,28,Saturday,101,37,48,9,195,heavy
4:15:00 PM,28,Saturday,149,32,29,10,220,heavy
4:30:00 PM,28,Saturday,136,21,33,9,199,heavy
5:15:00 PM,28,Saturday,125,14,26,5,170,heavy
5:30:00 PM,28,Saturday,118,28,23,8,177,heavy
5:45:00 PM,28,Saturday,114,32,45,6,197,heavy
6:00:00 PM,28,Saturday,123,37,46,8,214,heavy
6:30:00 PM,28,Saturday,111,25,35,10,181,heavy
6:45:00 PM,28,Saturday,66,8,11,9,94,low
7:45:00 PM,28,Saturday,53,22,14,35,124,high
8:00:00 PM,28,Saturday,74,10,12,32,128,high
8:30:00 PM,28,Saturday,61,21,15,32,129,high
9:45:00 PM,28,Saturday,74,16,14,34,138,high
11:00:00 PM,28,Saturday,17,0,1,12,30,low
11:15:00 PM,28,Saturday,14,0,0,14,28,low
11:45:00 PM,28,Saturday,17,2,0,18,37,low
1:00:00 AM,29,Sunday,19,5,0,12,36,low
2:45:00 AM,29,Sunday,19,2,1,12,34,low
4:45:00 AM,29,Sunday,55,4,7,13,79,low
5:00:00 AM,29,Sunday,82,2,4,14,102,low
5:30:00 AM,29,Sunday,86,5,1,13,105,low
6:00:00 AM,29,Sunday,112,30,26,0,168,heavy
6:15:00 AM,29,Sunday,147,31,46,0,224,heavy
6:30:00 AM,29,Sunday,116,20,40,2,178,heavy
6:45:00 AM,29,Sunday,138,13,21,5,177,heavy
7:00:00 AM,29,Sunday,132,25,40,2,199,heavy
7:15:00 AM,29,Sunday,124,14,31,4,173,heavy
7:45:00 AM,29,Sunday,104,24,29,5,162,high
8:00:00 AM,29,Sunday,140,31,21,4,196,heavy
8:15:00 AM,29,Sunday,121,35,37,3,196,heavy
8:30:00 AM,29,Sunday,135,23,37,5,200,heavy
8:45:00 AM,29,Sunday,149,20,30,5,204,heavy
9:00:00 AM,29,Sunday,117,14,39,0,170,heavy
10:45:00 AM,29,Sunday,54,24,37,20,135,high
2:00:00 PM,29,Sunday,56,14,38,12,120,high
2:30:00 PM,29,Sunday,29,18,10,9,66,low
3:00:00 PM,29,Sunday,53,27,27,17,124,high
3:15:00 PM,29,Sunday,95,22,28,9,154,high
3:45:00 PM,29,Sunday,68,28,31,15,142,high
4:15:00 PM,29,Sunday,144,28,24,8,204,heavy
4:30:00 PM,29,Sunday,112,31,43,8,194,heavy
4:45:00 PM,29,Sunday,149,28,20,10,207,heavy
5:00:00 PM,29,Sunday,131,29,34,8,202,heavy
5:15:00 PM,29,Sunday,104,31,41,9,185,heavy
5:30:00 PM,29,Sunday,141,30,27,7,205,heavy
5:45:00 PM,29,Sunday,117,10,47,9,183,heavy
6:00:00 PM,29,Sunday,112,13,37,6,168,heavy
6:15:00 PM,29,Sunday,127,40,39,8,214,heavy
6:30:00 PM,29,Sunday,131,15,31,6,183,heavy
6:45:00 PM,29,Sunday,66,8,10,11,95,low
7:00:00 PM,29,Sunday,61,23,18,34,136,high
8:45:00 PM,29,Sunday,74,9,14,35,132,high
9:00:00 PM,29,Sunday,57,14,11,16,98,low
9:15:00 PM,29,Sunday,73,9,13,5,100,low
10:45:00 PM,29,Sunday,10,4,1,13,28,low
11:45:00 PM,29,Sunday,16,1,0,12,29,low
12:00:00 AM,30,Monday,13,3,1,12,29,low
1:00:00 AM,30,Monday,10,3,1,12,26,low
2:45:00 AM,30,Monday,15,4,0,12,31,low
3:15:00 AM,30,Monday,14,0,0,15,29,low
3:30:00 AM,30,Monday,16,0,0,16,32,low
5:00:00 AM,30,Monday,94,1,1,14,110,low
5:15:00 AM,30,Monday,63,12,10,17,102,low
6:15:00 AM,30,Monday,148,26,25,0,199,heavy
6:30:00 AM,30,Monday,115,20,31,3,169,heavy
7:00:00 AM,30,Monday,140,38,38,0,216,heavy
7:15:00 AM,30,Monday,150,17,35,5,207,heavy
7:30:00 AM,30,Monday,149,11,42,2,204,heavy
7:45:00 AM,30,Monday,150,22,38,3,213,heavy
8:00:00 AM,30,Monday,147,32,25,4,208,heavy
8:15:00 AM,30,Monday,138,39,45,4,226,heavy
8:30:00 AM,30,Monday,149,16,49,1,215,heavy
8:45:00 AM,30,Monday,139,10,50,2,201,heavy
9:00:00 AM,30,Monday,109,25,49,2,185,heavy
9:30:00 AM,30,Monday,38,8,6,5,57,low
10:30:00 AM,30,Monday,55,25,33,21,134,high
2:00:00 PM,30,Monday,83,22,40,20,165,high
2:30:00 PM,30,Monday,101,22,39,19,181,heavy
2:45:00 PM,30,Monday,62,29,31,11,133,high
3:15:00 PM,30,Monday,42,22,5,9,78,low
3:30:00 PM,30,Monday,37,17,12,16,82,low
4:00:00 PM,30,Monday,137,14,41,10,202,heavy
4:15:00 PM,30,Monday,122,21,20,10,173,heavy
4:30:00 PM,30,Monday,104,19,39,9,171,heavy
4:45:00 PM,30,Monday,147,21,40,9,217,heavy
5:00:00 PM,30,Monday,105,38,34,7,184,heavy
5:15:00 PM,30,Monday,124,23,46,5,198,heavy
5:30:00 PM,30,Monday,135,18,20,5,178,heavy
5:45:00 PM,30,Monday,107,35,23,8,173,heavy
6:15:00 PM,30,Monday,136,32,26,8,202,heavy
6:30:00 PM,30,Monday,134,23,49,8,214,heavy
7:15:00 PM,30,Monday,60,21,13,6,100,low
8:00:00 PM,30,Monday,68,6,15,34,123,high
9:00:00 PM,30,Monday,67,19,12,9,107,low
9:30:00 PM,30,Monday,109,25,16,20,170,heavy
10:30:00 PM,30,Monday,15,5,1,14,35,low
11:00:00 PM,30,Monday,18,4,0,11,33,low
12:15:00 AM,31,Tuesday,19,3,0,18,40,low
12:45:00 AM,31,Tuesday,17,0,1,14,32,low
1:30:00 AM,31,Tuesday,10,2,0,18,30,low
2:30:00 AM,31,Tuesday,19,4,0,16,39,low
2:45:00 AM,31,Tuesday,16,1,0,15,32,low
3:45:00 AM,31,Tuesday,16,4,0,15,35,low
4:00:00 AM,31,Tuesday,13,0,0,16,29,low
4:30:00 AM,31,Tuesday,65,10,3,8,86,low
5:00:00 AM,31,Tuesday,60,20,5,6,91,low
5:30:00 AM,31,Tuesday,70,13,4,13,100,low
6:00:00 AM,31,Tuesday,129,31,36,1,197,heavy
6:15:00 AM,31,Tuesday,146,28,47,3,224,heavy
6:30:00 AM,31,Tuesday,137,23,27,0,187,heavy
6:45:00 AM,31,Tuesday,131,28,24,0,183,heavy
7:00:00 AM,31,Tuesday,134,10,44,0,188,heavy
7:30:00 AM,31,Tuesday,108,35,22,3,168,heavy
7:45:00 AM,31,Tuesday,146,14,37,2,199,heavy
8:00:00 AM,31,Tuesday,147,21,41,5,214,heavy
8:15:00 AM,31,Tuesday,110,34,35,0,179,heavy
8:30:00 AM,31,Tuesday,110,40,50,2,202,heavy
9:00:00 AM,31,Tuesday,145,25,20,5,195,heavy
1:15:00 PM,31,Tuesday,6,24,12,13,55,low
2:15:00 PM,31,Tuesday,60,19,14,7,100,low
3:30:00 PM,31,Tuesday,86,13,27,11,137,high
4:00:00 PM,31,Tuesday,126,24,35,8,193,heavy
4:30:00 PM,31,Tuesday,117,28,33,10,188,heavy
4:45:00 PM,31,Tuesday,144,36,49,10,239,heavy
5:00:00 PM,31,Tuesday,137,19,23,9,188,heavy
5:15:00 PM,31,Tuesday,118,19,48,5,190,heavy
5:30:00 PM,31,Tuesday,119,27,28,8,182,heavy
6:00:00 PM,31,Tuesday,117,34,36,10,197,heavy
6:15:00 PM,31,Tuesday,124,30,44,10,208,heavy
